leaf_ID,site,species,group,Func_feed_group,damage_type,herbivory_index
402,11,L. camara,I,hole feeding,DT01,0.01
403,11,L. camara,I,NA,NA,0
404,11,L. camara,I,galling,DT32,0.02
405,11,L. camara,I,hole feeding,DT01,0.01
406,11,L. camara,I,hole feeding,DT01,0.03
407,11,L. camara,I,galling,DT32,0.005
408,11,L. camara,I,NA,NA,0
409,11,L. camara,I,NA,NA,0
410,11,L. camara,I,hole feeding,DT01,0.01
410,11,L. camara,I,surface feeding,DT29,0.09
411,11,L. camara,I,NA,NA,0
412,11,L. camara,I,hole feeding,DT03,0.03
412,11,L. camara,I,mining,DT36,0.15
413,11,L. camara,I,surface feeding,DT29,0.02
414,11,L. camara,I,NA,NA,0
415,11,L. camara,I,NA,NA,0
416,11,L. camara,I,NA,NA,0
417,11,L. camara,I,NA,NA,0
418,11,L. camara,I,NA,NA,0
419,11,L. camara,I,margin feeding,DT81,0.07
419,11,L. camara,I,galling,DT32,0.01
420,11,L. camara,I,NA,NA,0
421,11,L. camara,I,hole feeding,DT01,0.02
422,11,L. camara,I,NA,NA,0
423,11,L. camara,I,hole feeding,DT01,0.01
423,11,L. camara,I,surface feeding,DT30,0.06
424,11,L. camara,I,NA,NA,0
425,11,L. camara,I,hole feeding,DT01,0.01
425,11,L. camara,I,surface feeding,DT29,0.05
426,11,L. camara,I,hole feeding,DT01,0.02
427,11,L. camara,I,hole feeding,DT01,0.01
428,11,L. camara,I,galling,DT32,0.03
429,11,L. camara,I,NA,NA,0
430,11,L. camara,I,hole feeding,DT01,0.001
430,11,L. camara,I,mining,DT36,0.02
430,11,L. camara,I,margin feeding,DT12,0.01
431,11,L. camara,I,NA,NA,0
432,11,L. camara,I,hole feeding,DT01,0.001
433,11,L. camara,I,hole feeding,DT01,0.02
434,11,L. camara,I,hole feeding,DT01,0.01
435,11,L. camara,I,NA,NA,0
436,11,L. camara,I,hole feeding,DT01,0.001
437,11,L. camara,I,NA,NA,0
438,11,L. camara,I,hole feeding,DT01,0.001
438,11,L. camara,I,margin feeding,DT12,0.08
439,11,L. camara,I,hole feeding,DT01,0.01
440,11,L. camara,I,hole feeding,DT01,0.02
441,11,L. camara,I,NA,NA,0
442,11,L. camara,I,NA,NA,0
443,11,L. camara,I,hole feeding,DT01,0.001
443,11,L. camara,I,surface feeding,DT29,0.02
444,11,L. camara,I,hole feeding,DT01,0.03
445,11,L. camara,I,mining,DT36,0.06
446,11,L. camara,I,NA,NA,0
447,11,L. camara,I,hole feeding,DT01,0.001
447,11,L. camara,I,surface feeding,DT29,0.05
448,11,L. camara,I,hole feeding,DT01,0.001
449,11,L. camara,I,hole feeding,DT01,0.03
449,11,L. camara,I,galling,DT32,0.02
450,11,L. camara,I,hole feeding,DT01,0.001
450,11,L. camara,I,margin feeding,DT15,0.04
451,10,M. calvescens,I,NA,NA,0
452,10,M. calvescens,I,hole feeding,DT01,0.01
453,10,M. calvescens,I,mining,DT36,0.05
454,10,M. calvescens,I,NA,NA,0
455,10,M. calvescens,I,mining,DT35,0.01
456,10,M. calvescens,I,hole feeding,DT05,0.1
457,10,M. calvescens,I,hole feeding,DT01,0.001
458,10,M. calvescens,I,hole feeding,DT02,0.02
459,10,M. calvescens,I,hole feeding,DT01,0.01
460,10,M. calvescens,I,hole feeding,DT03,0.01
461,10,M. calvescens,I,hole feeding,DT03,0.02
461,10,M. calvescens,I,mining,DT36,0.001
462,10,M. calvescens,I,hole feeding,DT01,0.001
462,10,M. calvescens,I,mining,DT36,0.08
463,10,M. calvescens,I,surface feeding,DT29,0.02
464,10,M. calvescens,I,hole feeding,DT01,0.001
465,10,M. calvescens,I,NA,NA,0
466,10,M. calvescens,I,hole feeding,DT03,0.02
467,10,M. calvescens,I,mining,DT69,0.001
468,10,M. calvescens,I,hole feeding,DT03,0.04
469,10,M. calvescens,I,mining,DT35,0.03
469,10,M. calvescens,I,hole feeding,DT01,0.01
470,10,M. calvescens,I,hole feeding,DT09,0.02
470,10,M. calvescens,I,hole feeding,DT02,0.03
471,10,M. calvescens,I,hole feeding,DT01,0.01
472,10,M. calvescens,I,hole feeding,DT03,0.02
473,10,M. calvescens,I,hole feeding,DT01,0.001
474,10,M. calvescens,I,hole feeding,DT01,0.01
475,10,M. calvescens,I,hole feeding,DT02,0.01
476,10,M. calvescens,I,hole feeding,DT03,0.03
477,10,M. calvescens,I,hole feeding,DT01,0.01
478,10,M. calvescens,I,surface feeding,DT29,0.01
479,10,M. calvescens,I,hole feeding,DT01,0.02
480,10,M. calvescens,I,hole feeding,DT02,0.05
480,10,M. calvescens,I,mining,DT35,0.05
481,10,M. calvescens,I,hole feeding,DT01,0.02
482,10,M. calvescens,I,hole feeding,DT01,0.001
483,10,M. calvescens,I,hole feeding,DT05,0.06
484,10,M. calvescens,I,hole feeding,DT03,0.04
485,10,M. calvescens,I,hole feeding,DT01,0.001
486,10,M. calvescens,I,hole feeding,DT78,0.55
487,10,M. calvescens,I,hole feeding,DT02,0.07
488,10,M. calvescens,I,hole feeding,DT01,0.001
489,10,M. calvescens,I,hole feeding,DT01,0.001
490,10,M. calvescens,I,hole feeding,DT64,0.001
490,10,M. calvescens,I,mining,DT35,0.01
491,10,M. calvescens,I,hole feeding,DT01,0.05
491,10,M. calvescens,I,mining,DT36,0.04
492,10,M. calvescens,I,mining,DT35,0.8
493,10,M. calvescens,I,mining,DT35,0.11
494,10,M. calvescens,I,mining,DT35,0.01
495,10,M. calvescens,I,NA,NA,0
496,10,M. calvescens,I,NA,NA,0
497,10,M. calvescens,I,hole feeding,DT01,0.01
498,10,M. calvescens,I,hole feeding,DT03,0.09
499,10,M. calvescens,I,hole feeding,DT03,0.03
499,10,M. calvescens,I,margin feeding,DT12,0.06
500,10,M. calvescens,I,hole feeding,DT02,0.06
501,9,H. rosa-sinensis,R,NA,NA,0
502,9,H. rosa-sinensis,R,hole feeding,DT03,0.02
503,9,H. rosa-sinensis,R,galling,DT32,0.01
504,9,H. rosa-sinensis,R,NA,NA,0
505,9,H. rosa-sinensis,R,NA,NA,0
506,9,H. rosa-sinensis,R,hole feeding,DT03,0.1
507,9,H. rosa-sinensis,R,NA,NA,0
508,9,H. rosa-sinensis,R,galling,DT32,0.15
509,9,H. rosa-sinensis,R,galling,DT145,0.07
509,9,H. rosa-sinensis,R,hole feeding,DT05,0.05
510,9,H. rosa-sinensis,R,NA,NA,0
511,9,H. rosa-sinensis,R,galling,DT32,0.005
512,9,H. rosa-sinensis,R,galling,DT33,0.32
513,9,H. rosa-sinensis,R,hole feeding,DT01,0.001
514,9,H. rosa-sinensis,R,hole feeding,DT02,0.05
514,9,H. rosa-sinensis,R,surface feeding,DT29,0.07
515,9,H. rosa-sinensis,R,NA,NA,0
516,9,H. rosa-sinensis,R,NA,NA,0
517,9,H. rosa-sinensis,R,margin feeding,DT13,0.12
518,9,H. rosa-sinensis,R,skeletonization,DT16,0.02
519,9,H. rosa-sinensis,R,hole feeding,DT01,0.001
520,9,H. rosa-sinensis,R,NA,NA,0
521,9,H. rosa-sinensis,R,margin feeding,DT12,0.08
521,9,H. rosa-sinensis,R,hole feeding,DT01,0.01
522,9,H. rosa-sinensis,R,NA,NA,0
523,9,H. rosa-sinensis,R,galling,DT32,0.01
523,9,H. rosa-sinensis,R,margin feeding,DT12,0.02
524,9,H. rosa-sinensis,R,margin feeding,DT15,0.02
525,9,H. rosa-sinensis,R,NA,NA,0
526,9,H. rosa-sinensis,R,hole feeding,DT01,0.01
527,9,H. rosa-sinensis,R,galling,DT32,0.11
528,9,H. rosa-sinensis,R,margin feeding ,DT13,0.1
529,9,H. rosa-sinensis,R,NA,NA,0
530,9,H. rosa-sinensis,R,galling,DT32,0.03
531,9,H. rosa-sinensis,R,surface feeding,DT29,0.07
532,9,H. rosa-sinensis,R,hole feeding,DT01,0.02
532,9,H. rosa-sinensis,R,galling,DT34,0.03
533,9,H. rosa-sinensis,R,surface feeding,DT29,0.3
533,9,H. rosa-sinensis,R,hole feeding,DT01,0.01
534,9,H. rosa-sinensis,R,galling,DT32,0.02
535,9,H. rosa-sinensis,R,hole feeding,DT01,0.01
535,9,H. rosa-sinensis,R,margin feeding,DT13,0.2
536,9,H. rosa-sinensis,R,NA,NA,0
537,9,H. rosa-sinensis,R,galling,DT32,0.01
538,9,H. rosa-sinensis,R,hole feeding,DT01,0.01
538,9,H. rosa-sinensis,R,margin feeding,DT12,0.22
539,9,H. rosa-sinensis,R,margin feeding,DT12,0.04
540,9,H. rosa-sinensis,R,margin feeding,DT13,0.1
540,9,H. rosa-sinensis,R,margin feeding,DT15,0.03
541,9,H. rosa-sinensis,R,margin feeding,DT12,0.025
542,9,H. rosa-sinensis,R,margin feeding,DT13,0.05
543,9,H. rosa-sinensis,R,surface feeding,DT29,0.078
543,9,H. rosa-sinensis,R,margin feeding,DT13,0.28
544,9,H. rosa-sinensis,R,margin feeding,DT13,0.38
545,9,H. rosa-sinensis,R,margin feeding,DT12,0.08
545,9,H. rosa-sinensis,R,hole feeding,DT01,0.005
546,9,H. rosa-sinensis,R,hole feeding,DT01,0.03
546,9,H. rosa-sinensis,R,margin feeding,DT13,0.15
546,9,H. rosa-sinensis,R,surface feeding,DT29,0.06
547,9,H. rosa-sinensis,R,margin feeding,DT13,0.08
548,9,H. rosa-sinensis,R,margin feeding,DT12,0.06
549,9,H. rosa-sinensis,R,margin feeding,DT12,0.07
549,9,H. rosa-sinensis,R,galling,DT32,0.03
549,9,H. rosa-sinensis,R,hole feeding,DT03,0.02
550,9,H. rosa-sinensis,R,hole feeding,DT02,0.06
551,16,S. campanulata,I,hole feeding,DT01,0.01
551,16,S. campanulata,I,margin feeding,DT12,0.02
552,16,S. campanulata,I,hole feeding,DT01,0.02
553,16,S. campanulata,I,NA,NA,0
554,16,S. campanulata,I,surface feeding,DT29,0.001
555,16,S. campanulata,I,hole feeding,DT01,0.02
556,16,S. campanulata,I,NA,NA,0
557,16,S. campanulata,I,skeletonization,DT16,0.001
558,16,S. campanulata,I,hole feeding,DT02,0.025
559,16,S. campanulata,I,NA,NA,0
560,16,S. campanulata,I,NA,NA,0
561,16,S. campanulata,I,NA,NA,0
562,16,S. campanulata,I,hole feeding,DT02,0.05
563,16,S. campanulata,I,NA,NA,0
564,16,S. campanulata,I,NA,NA,0
565,16,S. campanulata,I,NA,NA,0
566,16,S. campanulata,I,NA,NA,0
567,16,S. campanulata,I,NA,NA,0
568,16,S. campanulata,I,NA,NA,0
569,16,S. campanulata,I,hole feeding,DT01,0.01
570,16,S. campanulata,I,hole feeding,DT01,0.01
571,16,S. campanulata,I,NA,NA,0
572,16,S. campanulata,I,hole feeding,DT02,0.07
573,16,S. campanulata,I,margin feeding,DT12,0.03
574,16,S. campanulata,I,mining,DT35,0.01
575,16,S. campanulata,I,NA,NA,0
576,16,S. campanulata,I,NA,NA,0
577,16,S. campanulata,I,hole feeding,DT01,0.03
577,16,S. campanulata,I,hole feeding,DT02,0.07
577,16,S. campanulata,I,margin feeding,DT12,0.08
578,16,S. campanulata,I,mining,DT69,0.01
579,16,S. campanulata,I,mining,DT69,0.01
580,16,S. campanulata,I,surface feeding,DT30,0.01
580,16,S. campanulata,I,margin feeding,DT13,0.05
581,16,S. campanulata,I,surface feeding,DT29,0.001
582,16,S. campanulata,I,galling,DT32,0.005
583,16,S. campanulata,I,galling,DT147,0.05
583,16,S. campanulata,I,hole feeding,DT01,0.005
584,16,S. campanulata,I,margin feeding,DT13,0.035
584,16,S. campanulata,I,galling,DT32,0.001
585,16,S. campanulata,I,NA,NA,0
586,16,S. campanulata,I,galling,DT32,0.005
586,16,S. campanulata,I,hole feeding,DT01,0.02
587,16,S. campanulata,I,hole feeding,DT01,0.01
587,16,S. campanulata,I,margin feeding,DT12,0.03
588,16,S. campanulata,I,hole feeding,DT01,0.02
589,16,S. campanulata,I,hole feeding,DT01,0.03
589,16,S. campanulata,I,surface feeding,DT30,0.01
590,16,S. campanulata,I,hole feeding,DT01,0.02
590,16,S. campanulata,I,margin feeding,DT12,0.03
590,16,S. campanulata,I,surface feeding,DT30,0.001
591,16,S. campanulata,I,hole feeding,DT01,0.001
592,16,S. campanulata,I,hole feeding,DT30,0.06
593,16,S. campanulata,I,hole feeding,DT03,0.04
593,16,S. campanulata,I,margin feeding,DT12,0.02
593,16,S. campanulata,I,hole feeding,DT01,0.005
594,16,S. campanulata,I,hole feeding,DT01,0.01
594,16,S. campanulata,I,hole feeding,DT03,0.025
595,16,S. campanulata,I,margin feeding,DT12,0.07
595,16,S. campanulata,I,surface feeding,DT29,0.005
596,16,S. campanulata,I,hole feeding,DT01,0.001
597,16,S. campanulata,I,margin feeding,DT13,0.41
598,16,S. campanulata,I,hole feeding,DT01,0.04
598,16,S. campanulata,I,hole feeding,DT05,0.18
599,16,S. campanulata,I,NA,NA,0
600,16,S. campanulata,I,surface feeding,DT30,0.01
600,16,S. campanulata,I,margin feeding,DT12,0.08
601,15,S. cumini,I,hole feeding,DT03,0.01
601,15,S. cumini,I,hole feeding,DT01,0.01
602,15,S. cumini,I,NA,NA,0
693,15,S. cumini,I,hole feeding,DT01,0.001
603,15,S. cumini,I,margin feeding,DT12,0.01
604,15,S. cumini,I,surface feeding,DT30,0.001
605,15,S. cumini,I,hole feeding,DT05,0.14
606,15,S. cumini,I,margin feeding,DT12,0.01
607,15,S. cumini,I,NA,NA,0
608,15,S. cumini,I,NA,NA,0
609,15,S. cumini,I,margin feeding,DT12,0.03
609,15,S. cumini,I,hole feeding,DT03,0.01
610,15,S. cumini,I,hole feeding,DT01,0.04
611,15,S. cumini,I,mining,DT69,0.005
612,15,S. cumini,I,surface feeding,DT25,0.01
612,15,S. cumini,I,surface feeding,DT30,0.007
613,15,S. cumini,I,NA,NA,0
614,15,S. cumini,I,NA,NA,0
615,15,S. cumini,I,NA,NA,0
616,15,S. cumini,I,NA,NA,0
617,15,S. cumini,I,surface feeding,DT29,0.06
618,15,S. cumini,I,hole feeding,DT03,0.05
618,15,S. cumini,I,margin feeding,DT12,0.03
619,15,S. cumini,I,surface feeding,DT30,0.02
620,15,S. cumini,I,hole feeding,DT06,0.025
621,15,S. cumini,I,NA,NA,0
622,15,S. cumini,I,hole feeding,DT64,0.03
622,15,S. cumini,I,margin feeding,DT12,0.02
623,15,S. cumini,I,NA,NA,0
624,15,S. cumini,I,hole feeding,DT01,0.001
625,15,S. cumini,I,NA,NA,0
626,15,S. cumini,I,NA,NA,0
627,15,S. cumini,I,margin feeding,DT12,0.005
627,15,S. cumini,I,hole feeding,DT01,0.001
628,15,S. cumini,I,margin feeding,DT12,0.45
628,15,S. cumini,I,hole feeding,DT08,0.04
629,15,S. cumini,I,NA,NA,0
630,15,S. cumini,I,margin feeding,DT12,0.02
630,15,S. cumini,I,surface feeding,DT29,0.025
631,15,S. cumini,I,hole feeding,DT01,0.04
632,15,S. cumini,I,NA,NA,0
633,15,S. cumini,I,margin feeding,DT12,0.03
634,15,S. cumini,I,hole feeding,DT01,0.01
634,15,S. cumini,I,galling,DT32,0.02
634,15,S. cumini,I,margin feeding,DT12,0.01
634,15,S. cumini,I,surface feeding,DT29,0.02
635,15,S. cumini,I,surface feeding,DT29,0.03
636,15,S. cumini,I,surface feeding,DT29,0.01
637,15,S. cumini,I,margin feeding,DT13,0.37
637,15,S. cumini,I,surface feeding,DT29,0.01
638,15,S. cumini,I,margin feeding,DT12,0.01
639,15,S. cumini,I,galling,DT32,0.02
639,15,S. cumini,I,margin feeding,DT12,0.03
640,15,S. cumini,I,hole feeding,DT01,0.01
641,15,S. cumini,I,hole feeding,DT05,0.04
641,15,S. cumini,I,mining,DT36,0.015
642,15,S. cumini,I,surface feeding,DT29,0.02
642,15,S. cumini,I,margin feeding,DT13,0.12
643,15,S. cumini,I,margin feeding,DT81,0.01
643,15,S. cumini,I,surface feeding,DT29,0.015
644,15,S. cumini,I,margin feeding,DT13,0.1
644,15,S. cumini,I,hole feeding,DT01,0.001
645,15,S. cumini,I,galling,DT32,0.17
645,15,S. cumini,I,surface feeding,DT29,0.02
646,15,S. cumini,I,NA,NA,0
647,15,S. cumini,I,hole feeding,DT08,0.05
648,15,S. cumini,I,galling,DT32,0.04
648,15,S. cumini,I,mining,DT36,0.02
649,15,S. cumini,I,margin feeding,DT12,0.05
649,15,S. cumini,I,mining,DT36,0.01
650,15,S. cumini,I,hole feeding,DT01,0.03
650,15,S. cumini,I,margin feeding,DT13,0.4
651,14,H. rosa-sinensis,R,galling,DT32,0.07
651,14,H. rosa-sinensis,R,margin feeding,DT12,0.03
652,14,H. rosa-sinensis,R,galling,DT32,0.04
652,14,H. rosa-sinensis,R,surface feeding,DT29,0.01
653,14,H. rosa-sinensis,R,hole feeding,DT01,0.02
653,14,H. rosa-sinensis,R,galling,DT32,0.035
653,14,H. rosa-sinensis,R,margin feeding,DT13,0.11
654,14,H. rosa-sinensis,R,NA,NA,0
655,14,H. rosa-sinensis,R,galling,DT32,0.02
655,14,H. rosa-sinensis,R,margin feeding,DT13,0.04
656,14,H. rosa-sinensis,R,galling,DT32,0.08
656,14,H. rosa-sinensis,R,mining,DT36,0.03
656,14,H. rosa-sinensis,R,hole feeding,DT01,0.005
657,14,H. rosa-sinensis,R,galling,DT32,0.035
657,14,H. rosa-sinensis,R,hole feeding,DT01,0.001
657,14,H. rosa-sinensis,R,margin feeding,DT12,0.06
658,14,H. rosa-sinensis,R,galling,DT32,0.04
659,14,H. rosa-sinensis,R,galling,DT32,0.02
659,14,H. rosa-sinensis,R,surface feeding,DT29,0.035
659,14,H. rosa-sinensis,R,margin feeding,DT12,0.04
670,14,H. rosa-sinensis,R,galling,DT32,0.02
671,14,H. rosa-sinensis,R,surface feeding,DT29,0.08
671,14,H. rosa-sinensis,R,margin feeding,DT13,0.05
672,14,H. rosa-sinensis,R,hole feeding,DT01,0.02
672,14,H. rosa-sinensis,R,margin feeding,DT12,0.03
672,14,H. rosa-sinensis,R,mining,DT36,0.05
673,14,H. rosa-sinensis,R,galling,DT32,0.02
673,14,H. rosa-sinensis,R,mining,DT36,0.05
673,14,H. rosa-sinensis,R,hole feeding,DT01,0.01
674,14,H. rosa-sinensis,R,hole feeding,DT01,0.01
674,14,H. rosa-sinensis,R,margin feeding,DT12,0.07
674,14,H. rosa-sinensis,R,surface feeding,DT29,0.025
675,14,H. rosa-sinensis,R,margin feeding,DT12,0.07
675,14,H. rosa-sinensis,R,surface feeding,DT29,0.04
675,14,H. rosa-sinensis,R,hole feeding,DT01,0.02
676,14,H. rosa-sinensis,R,hole feeding,DT02,0.04
676,14,H. rosa-sinensis,R,galling,DT32,0.02
676,14,H. rosa-sinensis,R,margin feeding,DT12,0.08
677,14,H. rosa-sinensis,R,NA,NA,0
678,14,H. rosa-sinensis,R,mining,DT36,0.1
678,14,H. rosa-sinensis,R,surface feeding,DT29,0.07
679,14,H. rosa-sinensis,R,galling,DT32,0.02
679,14,H. rosa-sinensis,R,hole feeding,DT51,0.035
680,14,H. rosa-sinensis,R,hole feeding,DT01,0.01
680,14,H. rosa-sinensis,R,galling,DT125,0.03
681,14,H. rosa-sinensis,R,galling,DT32,0.03
681,14,H. rosa-sinensis,R,margin feeding,DT12,0.04
682,14,H. rosa-sinensis,R,margin feeding,DT13,0.05
682,14,H. rosa-sinensis,R,galling,DT32,0.01
682,14,H. rosa-sinensis,R,surface feeding,DT29,0.04
683,14,H. rosa-sinensis,R,margin feeding,DT13,0.42
684,14,H. rosa-sinensis,R,margin feeding,DT12,0.01
685,14,H. rosa-sinensis,R,galling,DT84,0.02
686,14,H. rosa-sinensis,R,galling,DT32,0.04
687,14,H. rosa-sinensis,R,margin feeding,DT13,0.18
688,14,H. rosa-sinensis,R,hole feeding,DT05,0.08
688,14,H. rosa-sinensis,R,hole feeding,DT01,0.01
688,14,H. rosa-sinensis,R,margin feeding,DT13,0.05
688,14,H. rosa-sinensis,R,galling,DT116,0.02
689,14,H. rosa-sinensis,R,surface feeding,DT29,0.03
690,14,H. rosa-sinensis,R,galling,DT32,0.02
690,14,H. rosa-sinensis,R,margin feeding,DT12,0.06
690,14,H. rosa-sinensis,R,surface feeding,DT29,0.01
691,14,H. rosa-sinensis,R,surface feeding,DT29,0.02
691,14,H. rosa-sinensis,R,margin feeding,DT13,0.04
692,14,H. rosa-sinensis,R,hole feeding,DT01,0.07
692,14,H. rosa-sinensis,R,margin feeding,DT12,0.085
693,14,H. rosa-sinensis,R,margin feeding,DT13,0.55
693,14,H. rosa-sinensis,R,surface feeding,DT29,0.025
693,14,H. rosa-sinensis,R,galling,DT32,0.01
694,14,H. rosa-sinensis,R,galling,DT85,0.02
694,14,H. rosa-sinensis,R,margin feeding,DT12,0.02
695,14,H. rosa-sinensis,R,surface feeding,DT29,0.05
695,14,H. rosa-sinensis,R,galling,DT119,0.02
696,14,H. rosa-sinensis,R,surface feeding,DT29,0.03
696,14,H. rosa-sinensis,R,galling,DT32,0.02
696,14,H. rosa-sinensis,R,margin feeding,DT12,0.04
696,14,H. rosa-sinensis,R,galling,DT84,0.01
697,14,H. rosa-sinensis,R,galling,DT32,0.03
698,14,H. rosa-sinensis,R,surface feeding,DT30,0.09
699,14,H. rosa-sinensis,R,margin feeding,DT13,0.35
699,14,H. rosa-sinensis,R,surface feeding,DT29,0.01
700,14,H. rosa-sinensis,R,galling,DT32,0.02
700,14,H. rosa-sinensis,R,galling,DT119,0.03
701,12,S. malaccense,R,surface feeding,DT29,0.06
701,12,S. malaccense,R,fungal ,MDT01,0.02
702,12,S. malaccense,R,surface feeding,DT29,0.05
703,12,S. malaccense,R,fungal ,MDT01,0.11
703,12,S. malaccense,R,hole feeding,DT01,0.001
704,12,S. malaccense,R,margin feeding,DT12,0.2
704,12,S. malaccense,R,fungal ,MDT01,0.02
704,12,S. malaccense,R,hole feeding,DT01,0.01
704,12,S. malaccense,R,surface feeding,DT29,0.03
705,12,S. malaccense,R,surface feeding,DT29,0.02
705,12,S. malaccense,R,mining,DT35,0.03
706,12,S. malaccense,R,margin feeding,DT12,0.03
706,12,S. malaccense,R,piercing and sucking,DT46,0.01
706,12,S. malaccense,R,hole feeding,DT03,0.02
706,12,S. malaccense,R,mining,DT36,0.03
706,12,S. malaccense,R,fungal ,MDT01,0.025
707,12,S. malaccense,R,fungal ,MDT01,0.08
707,12,S. malaccense,R,hole feeding,DT03,0.02
707,12,S. malaccense,R,galling,DT32,0.01
708,12,S. malaccense,R,hole feeding,DT01,0.01
708,12,S. malaccense,R,fungal ,MDT01,0.02
708,12,S. malaccense,R,piercing and sucking,DT46,0.015
708,12,S. malaccense,R,surface feeding,DT29,0.025
709,12,S. malaccense,R,hole feeding,DT01,0.045
709,12,S. malaccense,R,margin feeding,DT12,0.03
709,12,S. malaccense,R,fungal ,MDT01,0.02
709,12,S. malaccense,R,surface feeding,DT29,0.01
709,12,S. malaccense,R,galling,DT32,0.01
710,12,S. malaccense,R,hole feeding,DT01,0.001
710,12,S. malaccense,R,margin feeding,DT12,0.01
710,12,S. malaccense,R,mining,DT66,0.01
710,12,S. malaccense,R,fungal ,MDT01,0.07
711,12,S. malaccense,R,surface feeding,DT30,0.04
711,12,S. malaccense,R,fungal ,MDT01,0.06
712,12,S. malaccense,R,fungal ,MDT01,0.16
712,12,S. malaccense,R,hole feeding,DT01,0.02
713,12,S. malaccense,R,hole feeding,DT01,0.01
713,12,S. malaccense,R,margin feeding,DT12,0.01
714,12,S. malaccense,R,surface feeding,DT29,0.01
714,12,S. malaccense,R,fungal ,MDT01,0.03
714,12,S. malaccense,R,galling,DT32,0.001
715,12,S. malaccense,R,hole feeding,DT51,0.01
715,12,S. malaccense,R,hole feeding,DT01,0.01
715,12,S. malaccense,R,fungal ,MDT01,0.01
716,12,S. malaccense,R,fungal ,MDT01,0.21
716,12,S. malaccense,R,hole feeding,DT01,0.001
716,12,S. malaccense,R,margin feeding,DT12,0.01
717,12,S. malaccense,R,fungal ,MDT01,0.19
717,12,S. malaccense,R,hole feeding,DT03,0.01
717,12,S. malaccense,R,margin feeding,DT13,0.09
718,12,S. malaccense,R,margin feeding,DT12,0.11
718,12,S. malaccense,R,hole feeding,DT02,0.02
719,12,S. malaccense,R,surface feeding,DT29,0.03
720,12,S. malaccense,R,fungal ,MDT01,0.02
720,12,S. malaccense,R,surface feeding,DT29,0.04
720,12,S. malaccense,R,hole feeding,DT01,0.01
721,12,S. malaccense,R,fungal ,MDT01,0.06
721,12,S. malaccense,R,margin feeding,DT12,0.01
722,12,S. malaccense,R,hole feeding,DT02,0.035
722,12,S. malaccense,R,surface feeding,DT29,0.02
723,12,S. malaccense,R,fungal ,MDT01,0.07
723,12,S. malaccense,R,surface feeding,DT29,0.04
724,12,S. malaccense,R,surface feeding,DT29,0.04
724,12,S. malaccense,R,hole feeding,DT01,0.001
725,12,S. malaccense,R,surface feeding,DT29,0.035
726,12,S. malaccense,R,fungal ,MDT01,0.18
726,12,S. malaccense,R,margin feeding,DT13,0.04
727,12,S. malaccense,R,hole feeding,DT02,0.06
727,12,S. malaccense,R,surface feeding,DT29,0.22
727,12,S. malaccense,R,margin feeding,DT12,0.01
728,12,S. malaccense,R,fungal ,MDT01,0.09
728,12,S. malaccense,R,hole feeding,DT01,0.02
729,12,S. malaccense,R,fungal ,MDT01,0.28
729,12,S. malaccense,R,hole feeding,DT02,0.03
730,12,S. malaccense,R,margin feeding,DT13,0.27
730,12,S. malaccense,R,hole feeding,DT02,0.04
730,12,S. malaccense,R,surface feeding,DT25,0.02
731,12,S. malaccense,R,hole feeding,DT01,0.01
731,12,S. malaccense,R,margin feeding,DT12,0.02
731,12,S. malaccense,R,fungal ,MDT01,0.04
732,12,S. malaccense,R,fungal ,MDT01,0.04
733,12,S. malaccense,R,fungal ,MDT01,0.045
734,12,S. malaccense,R,galling,DT145,0.22
734,12,S. malaccense,R,hole feeding,DT01,0.02
734,12,S. malaccense,R,margin feeding,DT13,0.17
734,12,S. malaccense,R,piercing and sucking,DT46,0.02
735,12,S. malaccense,R,fungal ,MDT01,0.1
735,12,S. malaccense,R,surface feeding,DT29,0.08
735,12,S. malaccense,R,hole feeding,DT01,0.03
735,12,S. malaccense,R,margin feeding,DT12,0.02
736,12,S. malaccense,R,NA,NA,0
737,12,S. malaccense,R,hole feeding,DT03,0.03
737,12,S. malaccense,R,fungal ,MDT01,0.09
737,12,S. malaccense,R,margin feeding,DT12,0.05
738,12,S. malaccense,R,fungal ,MDT01,0.12
738,12,S. malaccense,R,hole feeding,DT01,0.01
738,12,S. malaccense,R,piercing and sucking,DT46,0.001
739,12,S. malaccense,R,margin feeding,DT15,0.065
739,12,S. malaccense,R,surface feeding,DT29,0.01
740,12,S. malaccense,R,fungal ,MDT01,0.06
740,12,S. malaccense,R,surface feeding,DT29,0.07
